"course_code","sdg_number","sdg_name","addressed","justification","timestamp"
"PLAN4005","0","analysed","analysed","analysed","2025-04-30 05:08:11.858187"
"POLS5127","4","Quality Education","Yes","The course is a postgraduate level course providing education in political science and international relations.","2025-04-30 05:08:16.357967"
"POLS5127","16","Peace, Justice and Strong Institutions","Yes","The course directly addresses regional security, international relations, foreign policy, and the dynamics between states, which are central to promoting peaceful and inclusive societies and strong institutions.","2025-04-30 05:08:16.357982"
"POLS5127","17","Partnerships for the Goals","Yes","The course examines the interactions and relationships between China and other countries in the Asia-Pacific region, including alliances and competition, which relates to building partnerships for peace and security.","2025-04-30 05:08:16.357987"
"POLS5127","0","analysed","analysed","analysed","2025-04-30 05:08:16.359387"
"JURD7491","4","Quality Education","Yes","The course is a postgraduate level law course providing in-depth knowledge and critical skills in family law.","2025-04-30 05:08:18.199220"
"JURD7491","5","Gender Equality","Yes","The course description mentions addressing issues arising from sex and gender in family relationships and the legal recognition of different types of domestic relationships, including same-sex couples.","2025-04-30 05:08:18.199229"
"JURD7491","10","Reduced Inequalities","Yes","The course examines the legal recognition and regulation of different types of domestic relationships and families, addressing potential inequalities based on relationship structure.","2025-04-30 05:08:18.199233"
"JURD7491","16","Peace, Justice and Strong Institutions","Yes","The course focuses on the legal framework, processes, institutions, and dispute resolution mechanisms within family law, contributing to justice and strong institutions. It also addresses personal protection against violence.","2025-04-30 05:08:18.199236"
"JURD7491","0","analysed","analysed","analysed","2025-04-30 05:08:18.200120"
"COMP9801","4","Quality Education","Yes","The course is a postgraduate-level course in Computer Science and Engineering, providing advanced education in algorithm design and analysis.","2025-04-30 05:08:19.939886"
"COMP9801","9","Industry, Innovation and Infrastructure","Yes","The course focuses on developing problem-solving software in fields like finance, logistics, and policy, which are relevant to industry and infrastructure development.","2025-04-30 05:08:19.939890"
"COMP9801","12","Responsible Consumption and Production","Yes","The course description includes a question about how algorithms can help small-scale producers interested in sustainable farming, directly linking algorithmic solutions to sustainable practices.","2025-04-30 05:08:19.939891"
"COMP9801","0","analysed","analysed","analysed","2025-04-30 05:08:19.940299"
"LAWS3139","4","Quality Education","Yes","The course provides undergraduate education in law and society studies.","2025-04-30 05:08:21.683237"
"LAWS3139","16","Peace, Justice and Strong Institutions","Yes","The course explicitly covers themes such as constitutionalism, human rights, the role of courts, processes of law reform, and legal pluralism, which are directly related to promoting peaceful and inclusive societies for sustainable development, providing access to justice for all and building effective, accountable and inclusive institutions at all levels.","2025-04-30 05:08:21.683253"
"LAWS3139","0","analysed","analysed","analysed","2025-04-30 05:08:21.684684"
"DART2252","4","Quality Education","Yes","The course provides technical education and skills development in emerging media technologies, contributing to quality education.","2025-04-30 05:08:23.320576"
"DART2252","8","Decent Work and Economic Growth","Yes","The course focuses on emerging technologies and creative industries, which can lead to decent work opportunities and contribute to economic growth in the creative technology sector.","2025-04-30 05:08:23.320590"
"DART2252","9","Industry, Innovation and Infrastructure","Yes","The course directly engages with emerging technologies and innovation in media, which aligns with building resilient infrastructure and fostering innovation.","2025-04-30 05:08:23.320595"
"DART2252","17","Partnerships for the Goals","Yes","The course emphasizes collaborative studio environment and interdisciplinary approaches, fostering partnerships among students from different backgrounds.","2025-04-30 05:08:23.320599"
"DART2252","0","analysed","analysed","analysed","2025-04-30 05:08:23.321787"
"SAHT9312","4","Quality Education","Yes","The course is a postgraduate level course providing specialized education in curatorial studies, focusing on site-specific and public art.","2025-04-30 05:08:25.025789"
"SAHT9312","11","Sustainable Cities and Communities","Yes","The course focuses on curating public art in site-specific contexts, which can contribute to the cultural vibrancy and engagement within communities and public spaces.","2025-04-30 05:08:25.025803"
"SAHT9312","17","Partnerships for the Goals","Yes","The course aims to ""Work in partnership with experts and organisations engaged in curating for site specific and public places"" to provide real-world experience.","2025-04-30 05:08:25.025809"
"SAHT9312","0","analysed","analysed","analysed","2025-04-30 05:08:25.027320"
"GEOS3281","4","Quality Education","Yes","The course provides advanced skills and knowledge in applied geochemistry, contributing to technical education.","2025-04-30 05:08:26.699760"
"GEOS3281","6","Clean Water and Sanitation","Yes","The course examines the geochemistry of water and groundwater and models element mobility in these environments, which is relevant to water quality.","2025-04-30 05:08:26.699772"
"GEOS3281","12","Responsible Consumption and Production","Yes","The course examines the source and fate of metal contaminants in the environment, which relates to the environmental impact of resource use and production.","2025-04-30 05:08:26.699776"
"GEOS3281","15","Life on Land","Yes","The course examines the geochemistry of soil and regolith and the behaviour of metals in these environments, which is relevant to land quality and ecosystems.","2025-04-30 05:08:26.699780"
"GEOS3281","0","analysed","analysed","analysed","2025-04-30 05:08:26.700919"
"ARTS1031","4","Quality Education","Yes","The course provides undergraduate education in English literature, focusing on critical reading, analysis, and writing skills.","2025-04-30 05:08:28.762524"
"ARTS1031","0","analysed","analysed","analysed","2025-04-30 05:08:28.763460"
"MATH3051","4","Quality Education","Yes","The course provides advanced education in applied mathematics, contributing to quality education.","2025-04-30 05:08:30.078616"
"MATH3051","0","analysed","analysed","analysed","2025-04-30 05:08:30.079228"
"EDST5142","4","Quality Education","Yes","The course directly addresses the provision and analysis of education in various contexts, aiming to improve educational outcomes.","2025-04-30 05:08:31.718644"
"EDST5142","10","Reduced Inequalities","Yes","The course examines the interplay of socio-economic status, access to services, and geolocation on education provision, implicitly addressing inequalities in education.","2025-04-30 05:08:31.718658"
