course_code,sdg_number,sdg_name,addressed,justification,timestamp
DDES2111,4,Quality Education,Yes,Course provides advanced technical education in 3D visualization and interactive environments,2024-11-01 17:03:34.358196
DDES2111,8,Decent Work and Economic Growth,Yes,Develops professional skills for digital media and virtual reality industry,2024-11-01 17:03:34.358203
DDES2111,9,Industry Innovation and Infrastructure,Yes,Teaches innovative digital technologies and infrastructure for interactive environments,2024-11-01 17:03:34.358205
DDES2111,12,Responsible Consumption and Production,Yes,Focuses on digital production methods which have lower environmental impact than physical production,2024-11-01 17:03:34.358206
DDES2141,4,Quality Education,Yes,Course provides advanced design education and skill development through studio-based learning,2024-11-01 17:03:37.940705
DDES2141,8,Decent Work and Economic Growth,Yes,Develops professional skills in graphic design for employment in creative industries,2024-11-01 17:03:37.940715
DDES2141,11,Sustainable Cities and Communities,Yes,"Focus on placemaking, community engagement and urban design through graphic interventions",2024-11-01 17:03:37.940718
DDES2141,12,Responsible Consumption and Production,Yes,Emphasizes responsible design practice and sustainable approaches to visual communication,2024-11-01 17:03:37.940720
DDES2200,4,Quality Education,Yes,Course provides university-level education in design history and theory,2024-11-01 17:03:43.329208
DDES2200,5,Gender Equality,Yes,Course examines gender issues and gendered design histories,2024-11-01 17:03:43.329215
DDES2200,10,Reduced Inequalities,Yes,"Course addresses race, gender and cultural identity in design",2024-11-01 17:03:43.329217
DDES2200,11,Sustainable Cities and Communities,No,Not enough information,2024-11-01 17:03:43.329218
DDES2200,12,Responsible Consumption and Production,No,Not enough information,2024-11-01 17:03:43.329220
DDES2200,16,"Peace, Justice and Strong Institutions",Yes,Course examines social justice issues through design lens and promotes critical thinking about cultural appropriation,2024-11-01 17:03:43.329222
DDES2131,4,Quality Education,Yes,Course provides undergraduate design education with clear learning outcomes and assessment structure,2024-11-01 17:03:47.278579
DDES2131,8,Decent Work and Economic Growth,Yes,"Develops professional skills for theatre, film, exhibition and event industries",2024-11-01 17:03:47.278587
DDES2131,9,Industry Innovation and Infrastructure,Yes,Teaches innovative design approaches and technical documentation for performance spaces,2024-11-01 17:03:47.278589
DDES2131,11,Sustainable Cities and Communities,Yes,Focuses on creating public spaces and collective experiences that enhance cultural life,2024-11-01 17:03:47.278591
DDES2131,12,Responsible Consumption and Production,Yes,Emphasizes responsible use of materials and resources in design process,2024-11-01 17:03:47.278592
DDES9991,4,Quality Education,Yes,Course provides postgraduate technical education in visualization and immersive technologies,2024-11-01 17:03:58.240321
DDES9991,8,Decent Work and Economic Growth,Yes,Focuses on industry placement and professional development for employment,2024-11-01 17:03:58.240327
DDES9991,9,Industry Innovation and Infrastructure,Yes,Students work on industry projects applying innovative visualization and simulation technologies,2024-11-01 17:03:58.240328
DDES9991,17,Partnerships for the Goals,Yes,Course facilitates partnerships between university and industry through mentorship and placements,2024-11-01 17:03:58.240329
DDES9920,4,Quality Education,Yes,Course provides postgraduate education in information architecture and immersive technologies,2024-11-01 17:04:02.463223
DDES9920,8,Decent Work and Economic Growth,Yes,Teaches skills for business intelligence and digital transformation in retail/business contexts,2024-11-01 17:04:02.463229
DDES9920,9,Industry Innovation and Infrastructure,Yes,Focuses on innovative digital technologies and information systems for industry applications,2024-11-01 17:04:02.463231
DDES9920,12,Responsible Consumption and Production,Yes,Addresses data biases and responsible information architecture design principles,2024-11-01 17:04:02.463232
DDES1170,4,Quality Education,Yes,Course provides foundational knowledge and skills in fashion design at undergraduate level,2024-11-01 17:04:06.420031
DDES1170,8,Decent Work and Economic Growth,Yes,Course teaches industry-relevant skills and responsible practices for fashion industry,2024-11-01 17:04:06.420039
DDES1170,9,Industry Innovation and Infrastructure,Yes,Focuses on innovative fashion design processes and industry practices,2024-11-01 17:04:06.420040
DDES1170,12,Responsible Consumption and Production,Yes,"Explicitly covers fashion sustainability, circular economy and responsible production practices",2024-11-01 17:04:06.420042
DDES1170,13,Climate Action,Yes,Addresses environmental impacts of fashion production and consumption,2024-11-01 17:04:06.420043
DDES1170,17,Partnerships for the Goals,Yes,Connects academic learning with industry practices and sustainable development goals,2024-11-01 17:04:06.420045
DDES1041,4,Quality Education,Yes,Course provides technical education in illustration and design skills,2024-11-01 17:04:10.438501
DDES1041,8,Decent Work and Economic Growth,Yes,Develops professional skills for creative industry employment,2024-11-01 17:04:10.438506
DDES1041,9,Industry Innovation and Infrastructure,Yes,Teaches innovative illustration techniques and digital tools,2024-11-01 17:04:10.438507
DDES1041,12,Responsible Consumption and Production,Yes,Teaches sustainable art practices through materials selection and reuse,2024-11-01 17:04:10.438508
DDES9010,4,Quality Education,Yes,Course provides postgraduate design education with focus on developing critical thinking and professional skills,2024-11-01 17:04:23.322704
DDES9010,8,Decent Work and Economic Growth,Yes,Develops professional design skills and competencies for employment in creative industries,2024-11-01 17:04:23.322712
DDES9010,9,Industry Innovation and Infrastructure,Yes,Focuses on design innovation and developing new solutions through creative strategies,2024-11-01 17:04:23.322714
DDES9010,11,Sustainable Cities and Communities,Yes,Addresses design's impact on social and environmental contexts in urban cultural spaces,2024-11-01 17:04:23.322716
DDES9010,12,Responsible Consumption and Production,Yes,Teaches students to consider environmental contexts and impacts in design solutions,2024-11-01 17:04:23.322718
DDES9011,4,Quality Education,Yes,Course provides postgraduate design education with focus on critical analysis and research skills,2024-11-01 17:04:27.717763
DDES9011,9,"Industry, Innovation and Infrastructure",Yes,Covers design theory and innovation through historical and contemporary case studies,2024-11-01 17:04:27.717770
DDES9011,11,Sustainable Cities and Communities,Yes,Includes content on sustainable design and social design practices,2024-11-01 17:04:27.717771
DDES9011,12,Responsible Consumption and Production,Yes,Addresses consumerism and post-industrial design topics,2024-11-01 17:04:27.717773
DDES9011,13,Climate Action,Yes,Course covers sustainability and environmental aspects of design,2024-11-01 17:04:27.717774
DDES9011,16,"Peace, Justice and Strong Institutions",Yes,"Examines ethics, power structures and decolonizing design",2024-11-01 17:04:27.717776
DDES2150,4,Quality Education,Yes,Course provides structured design education and technical skills development,2024-11-01 17:04:31.427121
DDES2150,8,Decent Work and Economic Growth,Yes,Teaches professional interaction design methodologies used in industry,2024-11-01 17:04:31.427126
DDES2150,9,Industry Innovation and Infrastructure,Yes,Focuses on developing innovative design solutions and prototypes,2024-11-01 17:04:31.427127
DDES2150,10,Reduced Inequalities,Yes,Includes universal accessible design principles and consideration of user needs,2024-11-01 17:04:31.427128
DDES2150,12,Responsible Consumption and Production,Yes,Teaches iterative design processes that consider constraints and sustainability,2024-11-01 17:04:31.427129
DDES2130,4,Quality Education,Yes,Course provides design education at undergraduate level with focus on exhibition design skills,2024-11-01 17:04:35.850637
DDES2130,8,Decent Work and Economic Growth,Yes,Develops professional skills for exhibition design industry,2024-11-01 17:04:35.850652
DDES2130,9,Industry Innovation and Infrastructure,Yes,Teaches technical innovation in exhibition spaces and display methods,2024-11-01 17:04:35.850656
DDES2130,11,Sustainable Cities and Communities,Yes,Focuses on cultural spaces and public engagement in communities,2024-11-01 17:04:35.850659
DDES2130,12,Responsible Consumption and Production,Yes,Considers materials and construction methods for exhibitions,2024-11-01 17:04:35.850662
ARTS2066,4,Quality Education,Yes,Course provides structured education in screenwriting skills and techniques,2024-11-02 14:05:47.352140
ARTS2066,5,Gender Equality,No,Not enough information,2024-11-02 14:05:47.352145
ARTS2066,8,Decent Work and Economic Growth,Yes,Develops professional screenwriting skills for creative industry employment,2024-11-02 14:05:47.352147
ARTS2066,9,Industry Innovation and Infrastructure,Yes,Teaches industry-standard screenplay formatting and conventions,2024-11-02 14:05:47.352148
ARTS2066,10,Reduced Inequalities,Yes,Emphasizes inclusive peer review process and collaborative learning environment,2024-11-02 14:05:47.352149
ARTS2066,11,Sustainable Cities and Communities,No,Not enough information,2024-11-02 14:05:47.352150
ARTS2066,12,Responsible Consumption and Production,No,Not enough information,2024-11-02 14:05:47.352151
ARTS2066,16,"Peace, Justice and Strong Institutions",No,Not enough information,2024-11-02 14:05:47.352151
ARTS2066,17,Partnerships for the Goals,No,Not enough information,2024-11-02 14:05:47.352152
ARTS3667,4,Quality Education,Yes,Course provides specialized language education and cross-cultural understanding,2024-11-02 14:05:50.707062
ARTS3667,10,Reduced Inequalities,Yes,Addresses cross-cultural issues and promotes understanding between cultures,2024-11-02 14:05:50.707073
ARTS3667,16,"Peace, Justice and Strong Institutions",Yes,Promotes cross-cultural communication and understanding between societies,2024-11-02 14:05:50.707076
